,cigever,cigtry,cigyfu,cig30av,cigage,alcever,alctry,alcyfu,aldaypwk,mjever,mjage,mjyfu,mrdaypwk,snfamjev,lsd,psilcy,dmtamtfxy,salviadiv,lsdage,lsdyfu,abusealc,abusemrj,dstngd30,suicthnk,yodprev,yowrage,yowrdbtr,yowrsthk,year,irpinc3,catag6,health,irwrkstat,ireduhighst2,newrace2,irsex,snrlgimp
7548,2,991,9991,91,991,1,14,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,3,1,1,11,5,1,3
7549,1,26,9999,93,999,1,24,9999,5,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,5,4,3,1,11,1,2,4
7550,1,11,9999,1,20,1,10,9999,1,1,11,9999,2,1,1,1,2,2,22,9999,0,0,3,2,99,999,99,99,2019,4,4,1,3,8,1,1,3
7551,1,13,9999,93,16,1,15,9999,4,1,14,9999,99,1,1,1,2,1,28,9999,0,0,3,1,99,999,99,99,2019,4,3,1,1,9,1,1,3
7552,1,20,9999,93,999,1,18,9999,1,1,30,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,4,2,1,11,1,2,1
7553,1,16,2018,93,999,1,15,2017,99,1,14,9999,99,99,91,91,91,91,991,9991,0,0,99,99,1,999,99,99,2019,1,1,3,2,6,1,2,99
7554,1,14,9999,93,17,1,16,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,4,2,4,8,1,2,3
7555,1,11,9999,4,16,1,16,9999,99,1,16,9999,93,1,2,2,2,2,991,9991,0,0,5,2,99,999,99,99,2019,4,4,2,1,7,2,2,4
7556,2,991,9991,91,991,1,19,9999,99,2,991,9991,91,94,91,91,91,91,991,9991,1,0,5,2,99,999,99,99,2019,6,5,2,1,9,5,1,4
7557,1,18,9999,93,999,1,17,9999,99,1,16,9999,93,1,2,1,2,2,991,9991,0,0,5,2,99,999,99,99,2019,7,2,1,1,11,2,1,4
7558,1,21,9999,93,999,1,21,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,5,5,3,4,8,2,2,4
7559,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,4,5,7,1,99
7560,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,999,99,99,2019,1,1,2,99,1,5,1,99
7561,2,991,9991,91,991,1,23,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,4,1,1,11,2,2,4
7562,2,991,9991,91,991,1,21,9999,1,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,4,2,3,1,9,1,2,4
7563,1,15,9999,93,999,1,16,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,3,1,10,7,2,3
7564,1,16,9999,93,999,1,11,9999,3,2,991,9991,91,1,91,91,91,91,991,9991,0,0,1,1,99,999,99,99,2019,2,2,3,3,9,1,1,1
7565,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,2,2,2,2,991,9991,0,0,99,99,1,999,99,99,2019,1,1,2,99,2,3,2,99
7566,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,99,3,5,1,99
7567,2,991,9991,91,991,1,14,2019,99,1,985,9985,98,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,99,4,7,1,99
7568,2,991,9991,91,991,1,21,9999,93,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,5,4,2,1,9,1,1,4
7569,1,22,9999,93,25,1,18,9999,99,1,17,9999,93,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,6,5,3,1,10,2,1,4
7570,2,991,9991,91,991,1,18,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,3,1,1,9,1,1,3
7571,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,2,2,3,8,2,1,4
7572,1,15,9999,93,999,1,16,9999,99,1,20,9999,7,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,3,3,4,9,7,2,3
7573,1,16,9999,5,18,1,21,9999,99,1,18,9999,93,1,2,2,2,2,991,9991,0,0,3,2,99,999,99,99,2019,3,4,3,4,9,1,1,1
7574,1,12,9999,93,15,1,14,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,5,4,1,9,1,2,4
7575,1,35,9999,93,999,1,21,9999,93,1,31,9999,93,1,91,91,91,91,991,9991,0,0,2,2,99,999,99,99,2019,7,5,2,1,11,1,1,2
7576,1,16,9999,5,17,1,15,9999,2,1,16,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,6,4,3,1,8,1,1,2
7577,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,6,4,4,9,1,1,3
7578,1,18,9999,97,999,1,17,9999,5,1,22,9999,99,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,5,2,1,1,5,1,1,3
7579,1,19,2018,2,999,2,991,9991,91,2,991,9991,91,97,85,85,85,85,998,9998,0,0,97,97,99,999,99,99,2019,1,2,3,2,8,2,2,97
7580,2,991,9991,91,991,1,18,2018,99,2,991,9991,91,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,2,1,8,7,1,3
7581,1,12,9999,3,14,1,15,9999,7,1,16,9999,99,1,2,2,2,1,991,9991,0,0,5,2,99,999,99,99,2019,3,2,2,1,10,1,1,1
7582,1,13,9999,6,13,1,18,9999,99,1,11,9999,99,1,1,1,1,1,22,9999,0,0,4,2,99,999,99,99,2019,3,4,4,1,8,1,1,2
7583,2,991,9991,91,991,1,18,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,1,2,3,2,9,5,2,4
7584,1,12,9999,5,14,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,6,4,4,1,8,1,1,1
7585,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,1,4,9,1,2,4
7586,1,16,9999,4,17,1,12,9999,99,1,15,9999,93,1,2,2,2,2,991,9991,0,0,2,1,99,999,99,99,2019,3,3,3,2,9,2,2,4
7587,2,991,9991,91,991,1,21,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,4,2,1,11,1,2,4
7588,1,16,9999,5,25,1,18,9999,7,1,30,9999,93,1,2,2,2,2,991,9991,1,0,3,2,99,999,99,99,2019,7,4,4,2,11,1,2,4
7589,1,10,9999,4,17,1,16,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,5,5,3,4,9,1,1,3
7590,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,1,2,2,4,9,5,1,2
7591,1,18,9999,2,20,1,16,9999,99,1,16,9999,93,1,91,91,91,91,991,9991,0,0,1,1,99,999,99,99,2019,1,2,4,2,8,2,1,3
7592,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,99,2,1,1,99
7593,2,991,9991,91,991,1,18,9999,7,2,991,9991,91,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,1,2,1,2,9,1,2,3
7594,1,18,9999,4,21,1,17,9999,4,1,15,9999,99,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,4,3,2,1,9,2,1,2
7595,2,991,9991,91,991,1,18,9999,2,1,21,9999,99,2,2,2,2,2,991,9991,0,0,5,2,99,999,99,99,2019,4,2,1,1,11,1,1,2
7596,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,5,3,1,9,7,2,4
7597,1,17,9999,93,999,1,16,9999,3,1,16,9999,93,1,1,1,2,2,16,9999,0,0,1,2,99,999,99,99,2019,2,2,1,1,11,1,2,2
7598,2,991,9991,91,991,1,18,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,6,4,3,1,1,2,1,4
7599,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,999,99,99,2019,1,1,4,99,2,1,1,99
7600,1,20,9999,93,999,1,20,9999,99,1,20,9999,93,1,2,2,2,2,991,9991,0,0,4,2,99,999,99,99,2019,4,4,2,1,11,1,2,4
7601,2,991,9991,91,991,1,14,9999,99,1,14,9999,93,1,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,3,5,3,1,10,1,2,3
7602,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,2,4,7,7,2,3
7603,2,991,9991,91,991,1,18,9999,1,1,16,9999,93,1,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,2,2,2,1,11,7,2,3
7604,2,991,9991,91,991,1,18,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,6,5,2,1,11,1,2,1
7605,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,94,998,98,98,2019,1,1,1,99,2,1,1,99
7606,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,3,99,1,7,1,99
7607,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,4,4,6,2,99
7608,2,991,9991,91,991,1,16,2018,93,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,2,7,1,1,99
7609,1,18,9999,5,18,1,20,9999,93,1,18,9999,93,1,1,2,2,2,22,9999,0,0,2,2,99,999,99,99,2019,3,4,4,1,8,6,1,1
7610,1,15,9999,4,35,1,15,9999,93,1,15,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,5,3,4,8,1,2,2
7611,1,13,2019,93,999,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,4,99,3,2,1,99
7612,1,13,9999,4,13,1,13,9999,7,1,13,9999,99,1,1,2,2,2,15,9999,0,0,4,2,99,999,99,99,2019,5,4,2,1,9,1,2,4
7613,1,18,9999,93,19,1,16,9999,99,1,18,9999,5,1,91,91,91,91,991,9991,0,0,2,2,99,999,99,99,2019,3,4,1,1,6,7,1,4
7614,1,18,9999,3,19,1,20,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,2,2,99,999,99,99,2019,3,2,3,1,8,1,2,3
7615,1,9,9999,93,999,1,15,9999,99,1,15,9999,99,1,91,91,91,91,991,9991,1,0,3,1,99,999,99,99,2019,1,2,2,2,9,7,1,2
7616,2,991,9991,91,991,1,994,9994,93,2,991,9991,91,1,91,91,91,91,991,9991,0,0,2,2,99,999,99,99,2019,2,2,1,4,8,1,1,1
7617,2,991,9991,91,991,1,21,9999,99,1,18,9999,99,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,2,2,2,8,7,1,2
7618,1,14,9999,93,999,1,14,9999,99,1,17,9999,99,1,2,2,2,2,991,9991,0,0,5,2,99,999,99,99,2019,6,4,2,1,11,1,2,3
7619,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,99,2,7,2,99
7620,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,999,99,99,2019,1,1,2,99,2,1,2,99
7621,1,15,9999,93,999,1,12,9999,3,1,18,9999,7,3,1,1,2,2,18,9999,0,0,5,2,99,999,99,99,2019,7,3,2,1,11,1,1,3
7622,2,991,9991,91,991,1,16,2017,93,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,999,99,99,2019,1,1,3,4,7,2,1,99
7623,1,13,9999,93,999,1,14,9999,3,1,20,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,3,2,1,11,1,1,1
7624,1,11,9999,5,17,1,11,9999,3,1,11,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,1,4,8,1,1,4
7625,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,6,4,4,8,1,2,3
7626,1,18,9999,4,18,1,23,9999,93,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,5,2,4,8,2,2,3
7627,1,14,9999,93,999,1,15,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,5,4,1,1,10,1,1,4
7628,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,999,99,99,2019,1,1,3,99,3,6,1,99
7629,1,18,9999,93,999,1,17,9999,3,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,6,3,2,1,11,1,2,3
7630,1,14,9999,5,14,1,14,9999,93,1,14,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,6,5,3,1,8,1,1,2
7631,1,20,9999,93,999,1,18,9999,2,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,4,2,1,11,1,1,2
7632,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,6,1,4,8,1,2,4
7633,1,18,9999,2,997,1,17,9999,3,1,16,9999,6,1,1,1,2,2,18,9999,0,0,4,2,99,999,99,99,2019,1,2,2,2,9,1,1,1
7634,1,11,9999,93,999,1,18,9999,5,1,25,9999,93,1,1,2,2,2,23,9999,0,0,5,2,99,999,99,99,2019,3,6,3,1,8,1,1,3
7635,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,1,2,10,5,2,1
7636,2,991,9991,91,991,1,15,2019,99,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,4,5,1,2,99
7637,2,991,9991,91,991,1,18,9999,3,2,991,9991,91,97,91,91,91,91,991,9991,0,0,3,97,99,999,99,99,2019,4,5,4,4,8,2,1,97
7638,1,14,9999,5,15,1,19,9999,1,1,19,9999,7,1,1,1,2,2,18,9999,0,0,2,1,99,999,99,99,2019,1,4,4,4,9,1,2,3
7639,2,991,9991,91,991,1,13,9985,1,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,99,4,6,2,99
7640,1,14,9999,93,30,1,14,9999,93,1,18,9999,93,1,1,1,2,2,21,9999,0,0,5,2,99,999,99,99,2019,4,6,4,4,11,1,1,4
7641,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,3,3,1,7,7,1,3
7642,2,991,9991,91,991,2,991,9991,91,1,20,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,3,3,1,4,7,1,1
7643,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,999,99,99,2019,1,1,1,99,4,2,2,99
7644,1,27,9999,93,29,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,6,4,2,1,8,2,2,2
7645,1,30,9999,93,30,1,6,9999,7,1,17,9999,93,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,5,4,2,9,1,1,1
7646,1,985,9985,98,999,1,20,9985,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,1,1,99,999,99,99,2019,1,2,3,4,8,1,1,1
7647,2,991,9991,91,991,1,15,2017,99,1,16,2019,99,99,91,91,91,91,991,9991,0,0,99,99,1,999,99,99,2019,1,1,2,4,6,2,1,99
7648,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,13,1,1,2019,1,1,1,99,4,1,2,99
7649,1,10,9999,3,16,1,10,9999,7,1,22,9999,7,1,1,2,2,2,30,9999,1,0,5,1,99,999,99,99,2019,1,3,4,4,5,1,1,2
7650,2,991,9991,91,991,1,18,9999,93,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,3,3,4,9,2,2,4
7651,1,17,9999,93,999,1,13,9999,1,1,19,9999,7,1,1,1,2,2,21,9999,0,0,1,2,99,999,99,99,2019,2,2,4,1,9,6,1,1
7652,2,991,9991,91,991,1,18,9999,93,2,991,9991,91,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,3,2,4,7,7,2,1
7653,1,16,9999,93,16,1,18,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,6,2,4,3,1,2,4
7654,1,13,9999,93,999,1,13,9999,99,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,12,1,1,2019,1,1,2,4,5,1,2,99
7655,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,3,2,1,9,2,1,4
7656,2,991,9991,91,991,1,14,9999,99,2,991,9991,91,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,6,2,2,1,11,1,2,4
7657,1,19,9999,93,999,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,2,2,3,2,9,1,1,1
7658,1,13,9999,3,15,1,13,9999,93,1,15,9999,99,1,1,1,2,2,19,9999,0,0,5,2,99,999,99,99,2019,4,6,4,4,10,1,2,3
7659,2,991,9991,91,991,1,20,9999,99,1,22,2017,93,1,91,91,91,91,991,9991,0,0,1,2,99,999,99,99,2019,1,2,5,4,8,7,1,1
7660,2,991,9991,91,991,1,12,9999,99,1,28,9999,5,1,91,91,91,91,991,9991,0,0,2,2,99,999,99,99,2019,6,3,4,1,11,1,2,3
7661,2,991,9991,91,991,1,14,9999,99,1,17,9999,93,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,4,3,2,1,10,1,2,4
7662,1,18,9999,93,999,1,18,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,6,4,1,1,11,1,2,4
7663,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,2,5,1,2,99
7664,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,1,4,7,1,1,4
7665,1,14,9999,93,999,1,18,9999,1,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,4,2,1,11,1,2,2
7666,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,1,2,3,4,8,1,1,2
7667,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,3,1,6,7,1,99
7668,1,13,9999,93,20,1,25,9999,99,1,13,9999,99,1,2,1,2,2,991,9991,0,1,5,2,99,999,99,99,2019,7,5,3,1,9,1,1,1
7669,1,13,9999,4,999,1,994,9994,94,1,11,9999,97,1,91,91,91,91,991,9991,0,0,97,2,99,999,99,99,2019,2,4,4,4,6,2,2,4
7670,1,18,9999,2,999,1,14,9999,3,1,19,9999,99,1,2,1,2,2,991,9991,0,0,5,2,99,999,99,99,2019,6,3,2,1,11,3,1,3
7671,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,5,2,4,11,5,2,4
7672,1,9,9999,93,999,1,18,9999,5,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,4,2,1,11,1,1,4
7673,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,2,2,2,94,991,9991,0,0,99,99,2,999,99,99,2019,1,1,3,99,3,1,2,99
7674,2,991,9991,91,991,1,30,9999,93,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,6,3,4,11,1,2,4
7675,1,16,9999,93,16,1,18,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,6,1,1,9,1,2,4
7676,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,13,2,2,2019,1,1,2,4,4,1,1,99
7677,1,994,9994,93,999,1,994,9994,94,2,991,9991,91,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,2,4,3,4,8,7,1,4
7678,2,991,9991,91,991,1,12,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,1,0,4,2,99,999,99,99,2019,6,3,2,1,10,1,2,4
7679,2,991,9991,91,991,1,14,2017,99,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,4,5,1,1,99
7680,1,17,9999,93,999,1,18,9999,93,2,991,9991,91,3,91,91,91,91,991,9991,0,0,3,1,99,999,99,99,2019,6,3,1,1,11,5,2,4
7681,2,991,9991,91,991,2,991,9991,91,1,19,2019,99,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,3,4,7,2,2,3
7682,2,991,9991,91,991,1,16,2018,1,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,2,6,1,2,99
7683,2,991,9991,91,991,1,994,9994,93,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,3,4,4,1,2,99
7684,1,16,9999,93,999,1,17,9999,99,1,16,9999,93,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,2,2,2,2,9,1,2,1
7685,1,18,9999,3,18,1,25,9999,93,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,3,4,3,7,1,1,3
7686,1,20,9999,93,999,1,20,9999,93,1,20,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,5,4,1,4,1,1,4
7687,1,15,9999,93,15,1,15,9999,1,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,6,2,4,8,1,1,3
7688,1,12,9999,4,12,1,13,9999,99,1,12,9999,99,1,1,1,2,2,19,9999,0,0,5,2,99,999,99,99,2019,2,4,4,1,8,1,1,3
7689,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,999,99,99,2019,1,1,3,4,6,1,2,99
7690,1,16,9999,93,999,1,15,9999,3,1,17,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,6,5,2,1,11,1,2,3
7691,1,15,9999,6,16,1,15,9999,93,1,13,9999,93,1,1,1,2,1,16,9999,0,0,2,1,99,999,99,99,2019,3,4,4,1,9,1,1,3
7692,2,991,9991,91,991,1,15,9999,93,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,5,5,2,4,9,1,1,3
7693,1,21,9999,93,999,1,21,9999,99,1,22,2018,99,1,2,2,2,2,991,9991,0,0,5,2,99,999,99,99,2019,1,2,1,1,8,3,1,3
7694,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,4,6,5,2,99
7695,2,991,9991,91,991,1,14,2018,99,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,4,5,2,1,99
7696,2,991,9991,91,991,1,17,9999,1,1,18,9999,7,1,91,91,91,91,991,9991,0,0,1,2,99,999,99,99,2019,2,2,3,3,7,7,2,3
7697,1,13,9999,93,13,1,12,9999,93,1,13,9999,93,1,1,1,2,2,16,9999,0,0,4,2,99,999,99,99,2019,2,4,4,2,9,7,2,3
7698,2,991,9991,91,991,1,16,9999,99,1,16,9989,99,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,1,2,2,1,8,1,1,4
7699,1,16,9999,93,999,1,14,9999,99,1,20,9999,93,1,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,5,5,2,1,10,1,1,1
7700,1,14,9999,93,25,1,14,9999,99,1,18,9999,93,1,2,2,2,1,991,9991,0,0,4,2,99,999,99,99,2019,5,3,2,1,11,1,2,4
7701,1,12,9999,4,12,1,11,9999,93,1,14,9999,4,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,4,4,1,1,99
7702,1,16,9999,3,16,1,15,9999,5,1,15,9999,93,1,1,2,2,2,18,9999,0,0,3,2,99,999,99,99,2019,1,2,3,3,8,7,2,3
7703,2,991,9991,91,991,1,17,2018,99,1,17,2018,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,2,1,8,1,2,1
7704,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,1,2,3,4,8,1,1,3
7705,2,991,9991,91,991,1,18,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,4,5,3,1,5,7,2,97
7706,1,13,9999,4,17,1,13,9999,99,1,12,9999,7,1,1,1,2,2,16,9999,0,0,1,1,99,999,99,99,2019,1,2,3,1,8,6,2,1
7707,2,991,9991,91,991,1,16,9999,99,1,17,9999,99,1,91,91,91,91,991,9991,0,0,1,1,99,999,99,99,2019,1,2,2,2,9,1,2,3
7708,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,2,2,8,1,2,2
7709,2,991,9991,91,991,1,19,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,2,1,1,7,1,2,3
7710,2,991,9991,91,991,1,994,9994,99,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,99,3,1,2,99
7711,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,99,2,1,2,99
7712,2,991,9991,91,991,1,23,9999,99,1,23,9999,99,1,91,91,91,91,991,9991,0,0,94,94,99,999,99,99,2019,4,3,3,1,11,1,1,1
7713,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,3,2,2,10,7,1,4
7714,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,999,99,99,2019,1,1,2,99,4,2,1,99
7715,1,19,9999,93,20,1,16,9999,4,1,20,9999,99,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,4,1,1,11,5,2,1
